"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1796.76422416396,,
"AUS","Australia","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1790.7199429301,,
"AUS","Australia","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1784.7790797633,,
"AUS","Australia","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1775.32077535289,,
"AUS","Australia","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1784.61486435614,,
"AUS","Australia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1781.09733379465,,
"AUS","Australia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1761.14527288435,,
"AUS","Australia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1749.64685580122,,
"AUS","Australia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1740.150075668,,
"AUS","Australia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1748.03045097287,,
"AUS","Australia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1749.72239105023,,
"AUS","Australia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1750.33376450838,,
"AUS","Australia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1750.68214752504,,
"AUS","Australia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1749.99685071569,,
"AUS","Australia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1719.70266589357,,
"AUS","Australia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1734.32445318233,,
"AUS","Australia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1732.21320867189,,
"AUS","Australia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1734.8596110396,,
"AUS","Australia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1727.63310690613,,
"AUS","Australia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1736.72819188357,,
"AUS","Australia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1713.77435873996,,
"AUS","Australia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1703.62605538808,,
"AUS","Australia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1707.03775915739,,
"AUS","Australia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1706.2092815175,,
"AUS","Australia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1696.11088543951,,
"AUS","Australia","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1670.45418096973,,
"AUS","Australia","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1679.45880053924,,
"NOR","Norway","DE","Dependent employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1756,,
"NOR","Norway","DE","Dependent employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1737,,
"NOR","Norway","DE","Dependent employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1708,,
"NOR","Norway","DE","Dependent employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1694,,
"NOR","Norway","DE","Dependent employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1674,,
"NOR","Norway","DE","Dependent employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1660,,
"NOR","Norway","DE","Dependent employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1609,,
"NOR","Norway","DE","Dependent employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1570,,
"NOR","Norway","DE","Dependent employment","A","Annual","1978","1978","HOUR","Hours","0","Units",,,1534,,
"NOR","Norway","DE","Dependent employment","A","Annual","1979","1979","HOUR","Hours","0","Units",,,1515,,
"NOR","Norway","DE","Dependent employment","A","Annual","1980","1980","HOUR","Hours","0","Units",,,1515,,
"NOR","Norway","DE","Dependent employment","A","Annual","1981","1981","HOUR","Hours","0","Units",,,1506,,
"NOR","Norway","DE","Dependent employment","A","Annual","1982","1982","HOUR","Hours","0","Units",,,1497,,
"NOR","Norway","DE","Dependent employment","A","Annual","1983","1983","HOUR","Hours","0","Units",,,1493,,
"NOR","Norway","DE","Dependent employment","A","Annual","1984","1984","HOUR","Hours","0","Units",,,1489,,
"NOR","Norway","DE","Dependent employment","A","Annual","1985","1985","HOUR","Hours","0","Units",,,1484,,
"NOR","Norway","DE","Dependent employment","A","Annual","1986","1986","HOUR","Hours","0","Units",,,1482,,
"NOR","Norway","DE","Dependent employment","A","Annual","1987","1987","HOUR","Hours","0","Units",,,1455,,
"NOR","Norway","DE","Dependent employment","A","Annual","1988","1988","HOUR","Hours","0","Units",,,1456,,
"NOR","Norway","DE","Dependent employment","A","Annual","1989","1989","HOUR","Hours","0","Units",,,1453,,
"NOR","Norway","DE","Dependent employment","A","Annual","1990","1990","HOUR","Hours","0","Units",,,1447.22524483134,,
"NOR","Norway","DE","Dependent employment","A","Annual","1991","1991","HOUR","Hours","0","Units",,,1446.14543466375,,
"NOR","Norway","DE","Dependent employment","A","Annual","1992","1992","HOUR","Hours","0","Units",,,1457.08037178786,,
"NOR","Norway","DE","Dependent employment","A","Annual","1993","1993","HOUR","Hours","0","Units",,,1454.59459459459,,
"NOR","Norway","DE","Dependent employment","A","Annual","1994","1994","HOUR","Hours","0","Units",,,1454.59373340414,,
"NOR","Norway","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1438.11496633868,,
"NOR","Norway","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1435.35353535354,,
"NOR","Norway","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1431.57380254154,,
"NOR","Norway","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1430.81312410842,,
"NOR","Norway","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1431.45539906103,,
"NOR","Norway","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1415.46343735445,,
"NOR","Norway","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1392.37563923756,,
"NOR","Norway","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1379.93497445425,,
"NOR","Norway","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1370.63267233239,,
"NOR","Norway","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1394.35294117647,,
"NOR","Norway","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1401.300510915,,
"NOR","Norway","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1400.08980691513,,
"NOR","Norway","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1412.57536606374,,
"NOR","Norway","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1417.74260724698,,
"NOR","Norway","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1398.99623588457,,
"NOR","Norway","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1405.43933054393,,
"NOR","Norway","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1411.61928306551,,
"NOR","Norway","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1409.84267849939,,
"NOR","Norway","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1400.07961783439,,
"NOR","Norway","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1403.22580645161,,
"NOR","Norway","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1405.72324578597,,
"NOR","Norway","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1409.53497459945,,
"NOR","Norway","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1399.69135802469,,
"NOR","Norway","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1400.90943539219,,
"NOR","Norway","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1400.74487895717,,
"NOR","Norway","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1392.06049149338,,
"NOR","Norway","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1408.88722927558,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1662,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1645,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1641,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1648,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1677,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1663,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1634,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1616,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1631,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1657,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1650,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1640,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1638,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1638,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1612.80945421417,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1587.61890842834,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1589.59221056034,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1576.07693273576,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1557.73472990874,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1555.50988284853,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1569.64290098307,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1570.56282287374,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1556.02372114035,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1544.61973691145,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1542.22523650935,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1489.60664660312,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1524.20446010029,,
"ISR","Israel","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,2001.65778027334,,
"ISR","Israel","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,2019.73059404794,,
"ISR","Israel","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,2029.47641503793,,
"ISR","Israel","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,2008.30190685916,,
"ISR","Israel","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,2017.00971239446,,
"ISR","Israel","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2022.39357239532,,
"ISR","Israel","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1986.41652054285,,
"ISR","Israel","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2003.72762328685,,
"ISR","Israel","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1985.43146189475,,
"ISR","Israel","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1962.68154264019,,
"ISR","Israel","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1958.05538594796,,
"ISR","Israel","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1944.96926379146,,
"ISR","Israel","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1954.6350694974,,
"ISR","Israel","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1949.58099216536,,
"ISR","Israel","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1954.78354110611,,
"ISR","Israel","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1949.62815008809,,
"ISR","Israel","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1944.0911746823,,
"ISR","Israel","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1916.3939268429,,
"ISR","Israel","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1909.35727951254,,
"ISR","Israel","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1901.05736525606,,
"ISR","Israel","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1899.6140287423,,
"ISR","Israel","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1923.14470358198,,
"ISR","Israel","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1923.79465990241,,
"ISR","Israel","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1918.62492205167,,
"ISR","Israel","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1899.48554978777,,
"ISR","Israel","DE","Dependent employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1804.081037241,,
"ISR","Israel","DE","Dependent employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1774.0214541801,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1970","1970","HOUR","Hours","0","Units",,,1849.0426261161,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1971","1971","HOUR","Hours","0","Units",,,1843.07569326381,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1972","1972","HOUR","Hours","0","Units",,,1838.30556919726,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1973","1973","HOUR","Hours","0","Units",,,1840.85440423949,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1974","1974","HOUR","Hours","0","Units",,,1829.04999942669,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1975","1975","HOUR","Hours","0","Units",,,1821.50107267842,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1976","1976","HOUR","Hours","0","Units",,,1821.54856143636,,
"OECD","OECD countries","DE","Dependent employment","A","Annual","1977","1977","HOUR","Hours","0","Units",,,1818.9002940585,,
